Burgundy Hospitality pvt ltd,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140,Unnamed: 141,Unnamed: 142,Unnamed: 143,Unnamed: 144,Unnamed: 145,Unnamed: 146,Unnamed: 147,Unnamed: 148,Unnamed: 149
11789,WOODEN MENU CARD HOLDER,WOODEN MENU CARD HOLDER,WMCH,VM Props,,,,,,RM,,,,MFR,,,1,1,1,0,0,3,0,,YES,0,BURGUNDY HOSPITALITY PRIVATE LIMITED,REGULAR,0,NO,5001,GST 0% Tax,,PURCHASE RATE,0,SELLING RATE,0,27AAFCB1863N1ZC,N0,0,YES,Not Applicable,Yes,No,No,No,Put Away,MRP,Yes,0,0,0,0,0,No,,No,0,1,,1,,Unit,Profile 1,Profile 1,NO,GST,0,1,Not Required,0,,,No,No,No,1,,No,No,0,Yes,0,No Scheme,,Manual,No,Yes,Not Required,Yes,Yes,0,0,0,Not Required,Manual,200,,No,,0,0,0,Goods,No,No,0,1,Yes,Yes,Yes,,,Yes,Yes,Itemmaster,No,Yes,Default,1,0,0,0,0,0,0,Manual,1,1,0,0,0,Trade As Is,0,0,0,0,0,0,0,,2024-05-23 16:24:29,Show Multiple Batch Lov,Sachin,,,,,
11790,WOODEN PLATTER,WOODEN PLATTER,WP,VM Props,,,,,,RM,,,,MFR,,,1,1,1,0,0,3,0,,YES,0,BURGUNDY HOSPITALITY PRIVATE LIMITED,REGULAR,0,NO,5001,GST 0% Tax,,PURCHASE RATE,0,SELLING RATE,0,27AAFCB1863N1ZC,N0,0,YES,Not Applicable,Yes,No,No,No,Put Away,MRP,Yes,0,0,0,0,0,No,,No,0,1,,1,,Unit,Profile 1,Profile 1,NO,GST,0,1,Not Required,0,,,No,No,No,1,,No,No,0,Yes,0,No Scheme,,Manual,No,Yes,Not Required,Yes,Yes,0,0,0,Not Required,Manual,200,,No,,0,0,0,Goods,No,No,0,1,Yes,Yes,Yes,,,Yes,Yes,Itemmaster,No,Yes,Default,1,0,0,0,0,0,0,Manual,1,1,0,0,0,Trade As Is,0,0,0,0,0,0,0,,2024-05-23 16:25:18,Show Multiple Batch Lov,Sachin,,,,,
11791,WOODEN RIBBON & CARD STAND,WOODEN RIBBON & CARD STAND,WRCS,VM Props,,,,,,RM,,,,MFR,,,1,1,1,0,0,3,0,,YES,0,BURGUNDY HOSPITALITY PRIVATE LIMITED,REGULAR,0,NO,5001,GST 0% Tax,,PURCHASE RATE,0,SELLING RATE,0,27AAFCB1863N1ZC,N0,0,YES,Not Applicable,Yes,No,No,No,Put Away,MRP,Yes,0,0,0,0,0,No,,No,0,1,,1,,Unit,Profile 1,Profile 1,NO,GST,0,1,Not Required,0,,,No,No,No,1,,No,No,0,Yes,0,No Scheme,,Manual,No,Yes,Not Required,Yes,Yes,0,0,0,Not Required,Manual,200,,No,,0,0,0,Goods,No,No,0,1,Yes,Yes,Yes,,,Yes,Yes,Itemmaster,No,Yes,Default,1,0,0,0,0,0,0,Manual,1,1,0,0,0,Trade As Is,0,0,0,0,0,0,0,,2024-05-23 16:26:29,Show Multiple Batch Lov,Sachin,,,,,
11792,WOODEN STEP STOOL,WOODEN STEP STOOL,WSS,VM Props,,,,,,RM,,,,MFR,,,1,1,1,0,0,3,0,,YES,0,BURGUNDY HOSPITALITY PRIVATE LIMITED,REGULAR,0,NO,5001,GST 0% Tax,,PURCHASE RATE,0,SELLING RATE,0,27AAFCB1863N1ZC,N0,0,YES,Not Applicable,Yes,No,No,No,Put Away,MRP,Yes,0,0,0,0,0,No,,No,0,1,,1,,Unit,Profile 1,Profile 1,NO,GST,0,1,Not Required,0,,,No,No,No,1,,No,No,0,Yes,0,No Scheme,,Manual,No,Yes,Not Required,Yes,Yes,0,0,0,Not Required,Manual,200,,No,,0,0,0,Goods,No,No,0,1,Yes,Yes,Yes,,,Yes,Yes,Itemmaster,No,Yes,Default,1,0,0,0,0,0,0,Manual,1,1,0,0,0,Trade As Is,0,0,0,0,0,0,0,,2024-05-23 16:27:39,Show Multiple Batch Lov,Sachin,,,,,
11793,WOODEN STOOL RISER,WOODEN STOOL RISER,WSR,VM Props,,,,,,RM,,,,MFR,,,1,1,1,0,0,3,0,,YES,0,BURGUNDY HOSPITALITY PRIVATE LIMITED,REGULAR,0,NO,5001,GST 0% Tax,,PURCHASE RATE,0,SELLING RATE,0,27AAFCB1863N1ZC,N0,0,YES,Not Applicable,Yes,No,No,No,Put Away,MRP,Yes,0,0,0,0,0,No,,No,0,1,,1,,Unit,Profile 1,Profile 1,NO,GST,0,1,Not Required,0,,,No,No,No,1,,No,No,0,Yes,0,No Scheme,,Manual,No,Yes,Not Required,Yes,Yes,0,0,0,Not Required,Manual,200,,No,,0,0,0,Goods,No,No,0,1,Yes,Yes,Yes,,,Yes,Yes,Itemmaster,No,Yes,Default,1,0,0,0,0,0,0,Manual,1,1,0,0,0,Trade As Is,0,0,0,0,0,0,0,,2024-05-23 16:28:41,Show Multiple Batch Lov,Sachin,,,,,
11794,WOODEN TOP METAL STAND,WOODEN TOP METAL STAND,WTMS,VM Props,,,,,,RM,,,,MFR,,,1,1,1,0,0,3,0,,YES,0,BURGUNDY HOSPITALITY PRIVATE LIMITED,REGULAR,0,NO,5001,GST 0% Tax,,PURCHASE RATE,0,SELLING RATE,0,27AAFCB1863N1ZC,N0,0,YES,Not Applicable,Yes,No,No,No,Put Away,MRP,Yes,0,0,0,0,0,No,,No,0,1,,1,,Unit,Profile 1,Profile 1,NO,GST,0,1,Not Required,0,,,No,No,No,1,,No,No,0,Yes,0,No Scheme,,Manual,No,Yes,Not Required,Yes,Yes,0,0,0,Not Required,Manual,200,,No,,0,0,0,Goods,No,No,0,1,Yes,Yes,Yes,,,Yes,Yes,Itemmaster,No,Yes,Default,1,0,0,0,0,0,0,Manual,1,1,0,0,0,Trade As Is,0,0,0,0,0,0,0,,2024-05-23 16:29:45,Show Multiple Batch Lov,Sachin,,,,,
11795,WORLD MAP SUNBOARD,WORLD MAP SUNBOARD,WMS,VM Props,,,,,,RM,,,,MFR,,,1,1,1,0,0,3,0,,YES,0,BURGUNDY HOSPITALITY PRIVATE LIMITED,REGULAR,0,NO,5001,GST 0% Tax,,PURCHASE RATE,0,SELLING RATE,0,27AAFCB1863N1ZC,N0,0,YES,Not Applicable,Yes,No,No,No,Put Away,MRP,Yes,0,0,0,0,0,No,,No,0,1,,1,,Unit,Profile 1,Profile 1,NO,GST,0,1,Not Required,0,,,No,No,No,1,,No,No,0,Yes,0,No Scheme,,Manual,No,Yes,Not Required,Yes,Yes,0,0,0,Not Required,Manual,200,,No,,0,0,0,Goods,No,No,0,1,Yes,Yes,Yes,,,Yes,Yes,Itemmaster,No,Yes,Default,1,0,0,0,0,0,0,Manual,1,1,0,0,0,Trade As Is,0,0,0,0,0,0,0,,2024-05-23 16:31:27,Show Multiple Batch Lov,Sachin,,,,,
11796,CLASSIC CROISSANT CHICKEN SANDWICH,CHICKEN CROISSANT SANDWICH,CCCS,ZED - ALL DAY DINING,,Non Veg,,,,ITEM,,,Store,MFR,,,270,378,378,0,0,3,0,,YES,0,ADVANCED BAKING CONCEPTS PRIVATE LIMITED,REGULAR,0,NO,5003,GST 5%,996331,PURCHASE RATE,0,SELLING RATE,0,29AAQCA6854M1ZR,N0,2,YES,Not Applicable,Yes,No,No,No,Put Away,MRP,Yes,0,0,0,0,0,No,,No,0,1,,1,,Unit,Profile 1,Profile 1,NO,GST,0,1,Not Required,0,,,No,No,No,1,,No,No,0,Yes,0,No Scheme,,Manual,No,Yes,Not Required,Yes,Yes,0,0,0,Not Required,Manual,200,,No,,0,0,0,Goods,No,No,0,1,Yes,Yes,Yes,,,Yes,Yes,Itemmaster,No,Yes,Default,270,0,0,0,0,0,0,Manual,1,1,0,0,0,Trade As Is,0,0,0,0,0,0,0,,2024-06-01 18:16:19,Show Multiple Batch Lov,Sachin,,,,,
11797,CROISSAN VEG SANDWICH,CROISSAN VEG SANDWICH,CVS,ZED - ALL DAY DINING,,,,,,ITEM,,,Store,MFR,,,0,0,0,0,0,3,0,,YES,0,ADVANCED BAKING CONCEPTS PRIVATE LIMITED,REGULAR,0,NO,5003,GST 5%,,PURCHASE RATE,0,SELLING RATE,0,29AAQCA6854M1ZR,N0,0,YES,Not Applicable,Yes,No,No,No,Put Away,MRP,Yes,0,0,0,0,0,No,,No,0,1,,1,,Unit,Profile 1,Profile 1,NO,GST,0,1,Days Based,0,,,No,No,No,1,,No,No,0,Yes,0,No Scheme,,Manual,No,Yes,Not Required,Yes,Yes,0,0,0,Not Required,Manual,200,,No,,0,0,0,Goods,No,No,0,1,Yes,Yes,Yes,,,Yes,Yes,Itemmaster,No,Yes,Default,0,0,0,0,0,0,0,Manual,1,1,0,0,0,Trade As Is,0,0,0,0,0,0,0,,2024-06-01 18:18:11,Show Multiple Batch Lov,Sachin,,,,,
11798,DARK CHOCOLATE & CARAMEL TART,DARK CHOCOLATE & CARAMEL TART,DCCT,ZED - DESSERTS,,,,,,ITEM,,,Store,MFR,,,0,0,0,0,0,3,0,,YES,0,ADVANCED BAKING CONCEPTS PRIVATE LIMITED,REGULAR,0,NO,5003,GST 5%,,PURCHASE RATE,0,SELLING RATE,0,29AAQCA6854M1ZR,N0,0,YES,Not Applicable,Yes,No,No,No,Put Away,MRP,Yes,0,0,0,0,0,No,,No,0,1,,1,,Unit,Profile 1,Profile 1,NO,GST,0,1,Days Based,0,,,No,No,No,1,,No,No,0,Yes,0,No Scheme,,Manual,No,Yes,Not Required,Yes,Yes,0,0,0,Not Required,Manual,200,,No,,0,0,0,Goods,No,No,0,1,Yes,Yes,Yes,,,Yes,Yes,Itemmaster,No,Yes,Default,0,0,0,0,0,0,0,Manual,1,1,0,0,0,Trade As Is,0,0,0,0,0,0,0,,2024-06-01 18:21:00,Show Multiple Batch Lov,Sachin,,,,,
11799,EXOTIC FRUIT TART,EXOTIC FRUIT TART,EFT,ZED - DESSERTS,,,,,,ITEM,,,Store,MFR,,,0,0,0,0,0,3,0,,YES,0,ADVANCED BAKING CONCEPTS PRIVATE LIMITED,REGULAR,0,NO,5003,GST 5%,,PURCHASE RATE,0,SELLING RATE,0,29AAQCA6854M1ZR,N0,0,YES,Not Applicable,Yes,No,No,No,Put Away,MRP,Yes,0,0,0,0,0,No,,No,0,1,,1,,Unit,Profile 1,Profile 1,NO,GST,0,1,Not Required,0,,,No,No,No,1,,No,No,0,Yes,0,No Scheme,,Manual,No,Yes,Not Required,Yes,Yes,0,0,0,Not Required,Manual,200,,No,,0,0,0,Goods,No,No,0,1,Yes,Yes,Yes,,,Yes,Yes,Itemmaster,No,Yes,Default,0,0,0,0,0,0,0,Manual,1,1,0,0,0,Trade As Is,0,0,0,0,0,0,0,,2024-06-01 18:28:34,Show Multiple Batch Lov,Sachin,,,,,
11800,DARK CHOCOLATE & SALTED CARAMEL ENTREMET,DARK CHOCOLATE & SALTED CARAMEL ENTREMET,DCSE,ZED - DESSERTS,,,,,,ITEM,,,Store,MFR,,,0,0,0,0,0,3,0,,YES,0,ADVANCED BAKING CONCEPTS PRIVATE LIMITED,REGULAR,0,NO,5003,GST 5%,,PURCHASE RATE,0,SELLING RATE,0,29AAQCA6854M1ZR,N0,0,YES,Not Applicable,Yes,No,No,No,Put Away,MRP,Yes,0,0,0,0,0,No,,No,0,1,,1,,Unit,Profile 1,Profile 1,NO,GST,0,1,Days Based,0,,,No,No,No,1,,No,No,0,Yes,0,No Scheme,,Manual,No,Yes,Not Required,Yes,Yes,0,0,0,Not Required,Manual,200,,No,,0,0,0,Goods,No,No,0,1,Yes,Yes,Yes,,,Yes,Yes,Itemmaster,No,Yes,Default,0,0,0,0,0,0,0,Manual,1,1,0,0,0,Trade As Is,0,0,0,0,0,0,0,,2024-06-01 18:30:12,Show Multiple Batch Lov,Sachin,,,,,
11801,HAZELNUT MILLEFIEULLE,HAZELNUT MILLEFIEULLE,HM,ZED - DESSERTS,,,,,,ITEM,,,Store,MFR,,,0,0,0,0,0,3,0,,YES,0,ADVANCED BAKING CONCEPTS PRIVATE LIMITED,REGULAR,0,NO,5003,GST 5%,,PURCHASE RATE,0,SELLING RATE,0,29AAQCA6854M1ZR,N0,0,YES,Not Applicable,Yes,No,No,No,Put Away,MRP,Yes,0,0,0,0,0,No,,No,0,1,,1,,Unit,Profile 1,Profile 1,NO,GST,0,1,Days Based,0,,,No,No,No,1,,No,No,0,Yes,0,No Scheme,,Manual,No,Yes,Not Required,Yes,Yes,0,0,0,Not Required,Manual,200,,No,,0,0,0,Goods,No,No,0,1,Yes,Yes,Yes,,,Yes,Yes,Itemmaster,No,Yes,Default,0,0,0,0,0,0,0,Manual,1,1,0,0,0,Trade As Is,0,0,0,0,0,0,0,,2024-06-01 18:31:55,Show Multiple Batch Lov,Sachin,,,,,
11802,RASPBERRY,RASPBERRY,RAS,ZED - DESSERTS,,,,,,ITEM,,,Store,MFR,,,0,0,0,0,0,3,0,,YES,0,ADVANCED BAKING CONCEPTS PRIVATE LIMITED,REGULAR,0,NO,5003,GST 5%,,PURCHASE RATE,0,SELLING RATE,0,29AAQCA6854M1ZR,N0,0,YES,Not Applicable,Yes,No,No,No,Put Away,MRP,Yes,0,0,0,0,0,No,,No,0,1,,1,,Unit,Profile 1,Profile 1,NO,GST,0,1,Days Based,0,,,No,No,No,1,,No,No,0,Yes,0,No Scheme,,Manual,No,Yes,Not Required,Yes,Yes,0,0,0,Not Required,Manual,200,,No,,0,0,0,Goods,No,No,0,1,Yes,Yes,Yes,,,Yes,Yes,Itemmaster,No,Yes,Default,0,0,0,0,0,0,0,Manual,1,1,0,0,0,Trade As Is,0,0,0,0,0,0,0,,2024-06-01 18:35:30,Show Multiple Batch Lov,Sachin,,,,,
11803,MANGO & PASSION FRUIT,MANGO & PASSION FRUIT,MPF,ZED - DESSERTS,,,,,,ITEM,,,Store,MFR,,,0,0,0,0,0,3,0,,YES,0,ADVANCED BAKING CONCEPTS PRIVATE LIMITED,REGULAR,0,NO,5003,GST 5%,,PURCHASE RATE,0,SELLING RATE,0,29AAQCA6854M1ZR,N0,0,YES,Not Applicable,Yes,No,No,No,Put Away,MRP,Yes,0,0,0,0,0,No,,No,0,1,,1,,Unit,Profile 1,Profile 1,NO,GST,0,1,Days Based,0,,,No,No,No,1,,No,No,0,Yes,0,No Scheme,,Manual,No,Yes,Not Required,Yes,Yes,0,0,0,Not Required,Manual,200,,No,,0,0,0,Goods,No,No,0,1,Yes,Yes,Yes,,,Yes,Yes,Itemmaster,No,Yes,Default,0,0,0,0,0,0,0,Manual,1,1,0,0,0,Trade As Is,0,0,0,0,0,0,0,,2024-06-01 18:37:06,Show Multiple Batch Lov,Sachin,,,,,
11804,CLASSIC VANILLA,CLASSIC VANILLA,CV,ZED - DESSERTS,,,,,,ITEM,,,Store,MFR,,,0,0,0,0,0,3,0,,YES,0,ADVANCED BAKING CONCEPTS PRIVATE LIMITED,REGULAR,0,NO,5003,GST 5%,,PURCHASE RATE,0,SELLING RATE,0,29AAQCA6854M1ZR,N0,0,YES,Not Applicable,Yes,No,No,No,Put Away,MRP,Yes,0,0,0,0,0,No,,No,0,1,,1,,Unit,Profile 1,Profile 1,NO,GST,0,1,Days Based,0,,,No,No,No,1,,No,No,0,Yes,0,No Scheme,,Manual,No,Yes,Not Required,Yes,Yes,0,0,0,Not Required,Manual,200,,No,,0,0,0,Goods,No,No,0,1,Yes,Yes,Yes,,,Yes,Yes,Itemmaster,No,Yes,Default,0,0,0,0,0,0,0,Manual,1,1,0,0,0,Trade As Is,0,0,0,0,0,0,0,,2024-06-01 18:39:38,Show Multiple Batch Lov,Sachin,,,,,
11805,CINNAMON & RAISIN DANISH,CROISSANT BUTTER,CRD,ZED - CROISSANTS & DANISH,,,,,,ITEM,,,Store,MFR,,,0,0,0,0,0,3,11,,YES,0,ADVANCED BAKING CONCEPTS PRIVATE LIMITED,REGULAR,0,NO,5005,GST 18%,17049020,PURCHASE RATE,0,SELLING RATE,0,29AAQCA6854M1ZR,N0,0,YES,Not Applicable,Yes,No,No,No,Put Away,MRP,Yes,0,0,0,0,0,No,,No,0,1,,1,,Unit,Profile 1,Profile 1,NO,GST,0,1,Days Based,0,,,No,No,No,1,,No,No,0,Yes,0,No Scheme,,Manual,No,Yes,Not Required,Yes,Yes,0,0,0,Not Required,Manual,200,,No,,0,0,0,Goods,No,No,0,1,Yes,Yes,Yes,,,Yes,Yes,Itemmaster,No,Yes,Default,0,0,0,0,0,0,0,Manual,1,1,0,0,0,Trade As Is,0,0,0,0,0,0,0,,2024-06-01 18:42:01,Show Multiple Batch Lov,Sachin,,,,,
11806,MAXIMS CHOCOLATE MACARONS,MAXIMS CHOCOLATE MACARONS,MCM,Retail - Chocolate,Chocolate Box,Veg,,,Outright,ITEM,,,HO,MFR,,,836.13,1745,1745,0,0,3,0,,YES,0,Maxims De Paris,INACTIVE,0,NO,5005,GST 18%,18061000,PURCHASE RATE,0,SELLING RATE,0,,N0,0,YES,Not Applicable,Yes,No,No,No,Put Away,MRP,Yes,0,0,0,0,0,No,"This gift box of French treats includes milk or dark chocolate filled with caramel and topped with macaron shells in four flavors- raspberry, lemon, pistachio and caramel.
",No,0,1,,1,,Unit,Profile 1,Profile 1,NO,GST,0,1,Days Based,0,,,No,No,No,1,,No,No,0,Yes,0,No Scheme,,Manual,No,Yes,Not Required,Yes,Yes,0,0,0,Not Required,Manual,200,,No,,0,0,0,Goods,No,No,0,1,Yes,Yes,Yes,,,Yes,Yes,Itemmaster,No,Yes,Default,836.13,0,0,0,0,0,0,Manual,1,1,0,0,0,Trade As Is,0,0,0,0,0,0,0,,2024-06-06 14:58:45,Show Multiple Batch Lov,Sachin,,,,,
11807,MAXIMS GIFT BOX OF 32 FRENCH SPECIALITIES,MAXIMS GIFT BOX OF 32 FRENCH SPECIALITIES,MGB,Retail - Chocolate,Chocolate Box,Veg,,,Outright,ITEM,,,HO,MFR,,,1070.19,2195,2195,0,0,3,0,,YES,0,Maxims De Paris,INACTIVE,0,NO,5005,GST 18%,18061000,PURCHASE RATE,0,SELLING RATE,0,,N0,365,YES,Not Applicable,Yes,No,No,No,Put Away,MRP,Yes,0,0,0,0,0,No,"This gift box includes an assortment of 32 gourmet treats from four different regions of France - 8 caramels with salted butter from Normandy, 8 Auvergne fruit jellies, 8 calissons from Provence, 8 Montélimar nougats 
",No,0,1,,1,,Unit,Profile 1,Profile 1,NO,GST,0,1,Days Based,0,,,No,No,No,1,,No,No,0,Yes,0,No Scheme,,Manual,No,Yes,Not Required,Yes,Yes,0,0,0,Not Required,Manual,200,,No,,0,0,0,Goods,No,No,0,1,Yes,Yes,Yes,,,Yes,Yes,Itemmaster,No,Yes,Default,1070.19,0,0,0,0,0,0,Manual,1,1,0,0,0,Trade As Is,0,0,0,0,0,0,0,,2024-06-06 15:05:45,Show Multiple Batch Lov,Sachin,,,,,
11808,VANILLA ICE CREAM (5 L),,,Raw Material,,,,,Outright,RM,,,HO,MFR,,,503.33,640,640,0,0,3,11,,YES,0,WESTERN MARKETING,REGULAR,0,NO,5003,GST 5%,21050000,PURCHASE RATE,0,SELLING RATE,0,27AACFW8773G1ZO,N0,0,YES,Not Applicable,Yes,No,No,No,Put Away,MRP,Yes,0,0,0,0,0,No,,No,0,0,,1,,Unit,Profile 1,Profile 1,NO,GST,0,1,Days Based,0,,,No,No,No,1,,No,No,0,Yes,0,No Scheme,,Manual,No,Yes,Not Required,Yes,Yes,0,0,0,Not Required,Manual,1,,No,,0,0,0,Goods,No,No,0,1,Yes,Yes,Yes,,,Yes,Yes,Itemmaster,No,Yes,Default,503.33,0,0,0,0,0,0,Manual,1,1,0,0,0,Ingredients,0,0,0,0,0,0,0,,2024-06-20 15:01:42,Show Multiple Batch Lov,Sachin,,,,,
11809,CHOCOLATE  ICECREAM (5 L),,,Raw Material,,,,,Outright,RM,,,HO,MFR,,,629.15,800,800,0,0,3,11,,YES,0,WESTERN MARKETING,REGULAR,0,NO,5003,GST 5%,21050000,PURCHASE RATE,0,SELLING RATE,0,27AACFW8773G1ZO,N0,0,YES,Not Applicable,Yes,No,No,No,Put Away,MRP,Yes,0,0,0,0,0,No,,No,0,0,,1,,Unit,Profile 1,Profile 1,NO,GST,0,1,Days Based,0,,,No,No,No,1,,No,No,0,Yes,0,No Scheme,,Manual,No,Yes,Not Required,Yes,Yes,0,0,0,Not Required,Manual,1,,No,,0,0,0,Goods,No,No,0,1,Yes,Yes,Yes,,,Yes,Yes,Itemmaster,No,Yes,Default,629.15,0,0,0,0,0,0,Manual,1,1,0,0,0,Ingredients,0,0,0,0,0,0,0,,2024-06-20 15:18:34,Show Multiple Batch Lov,Sachin,,,,,
11810,MANGO ICECREAM (5 L),,,Raw Material,,,,,Outright,RM,,,HO,MFR,,,605.56,770,770,0,0,3,11,,YES,0,WESTERN MARKETING,REGULAR,0,NO,5003,GST 5%,21050000,PURCHASE RATE,0,SELLING RATE,0,27AACFW8773G1ZO,N0,0,YES,Not Applicable,Yes,No,No,No,Put Away,MRP,Yes,0,0,0,0,0,No,,No,0,0,,1,,Unit,Profile 1,Profile 1,NO,GST,0,1,Days Based,0,,,No,No,No,1,,No,No,0,Yes,0,No Scheme,,Manual,No,Yes,Not Required,Yes,Yes,0,0,0,Not Required,Manual,1,,No,,0,0,0,Goods,No,No,0,1,Yes,Yes,Yes,,,Yes,Yes,Itemmaster,No,Yes,Default,605.56,0,0,0,0,0,0,Manual,1,1,0,0,0,Ingredients,0,0,0,0,0,0,0,,2024-06-20 15:21:25,Show Multiple Batch Lov,Sachin,,,,,
11811,MANGO POWDER (100 G),MANGO POWDER (100 G),MP,Raw Material,,,,,Outright,RM,,,HO,MFR,,,500,800,800,0,0,3,6.25,,YES,0,PRAKRUTO FOODS PRIVATE LIMITED,REGULAR,0,NO,5003,GST 5%,08042090,PURCHASE RATE,0,SELLING RATE,0,27AALCP2950L1ZY,N0,0,YES,Not Applicable,Yes,No,No,No,Put Away,MRP,Yes,0,0,0,0,0,No,,No,0,1,,1,,Unit,Profile 1,Profile 1,NO,GST,0,1,Days Based,0,,,No,No,No,1,,No,No,0,Yes,0,No Scheme,,Manual,No,Yes,Not Required,Yes,Yes,1000,0,0,Not Required,Manual,200,,No,,0,0,0,Goods,No,No,0,1,Yes,Yes,Yes,,,Yes,Yes,Itemmaster,No,Yes,Default,500,0,0,0,0,0,0,Manual,1,1,0,0,0,Ingredients,0,0,0,0,0,0,0,,2024-06-20 15:33:59,Show Multiple Batch Lov,Sachin,,,,,
11812,TA COLD COFFEE,TA COLD COFFEE,TCC,CAFE - BEVERAGES,Iced Coffee,,,,,ITEM,,,,MFR,,,44.26,290,290,0,0,3,0,,YES,0,BURGUNDY HOSPITALITY PRIVATE LIMITED,REGULAR,0,NO,5003,GST 5%,,PURCHASE RATE,0,SELLING RATE,0,27AAFCB1863N1ZC,N0,0,YES,Not Applicable,Yes,No,No,No,Put Away,MRP,Yes,0,0,0,0,0,No,,No,0,1,,1,,Unit,Profile 1,Profile 1,NO,GST,0,1,Not Required,0,,,No,No,No,1,,No,No,0,Yes,0,No Scheme,,Manual,No,Yes,Not Required,Yes,Yes,0,0,0,Not Required,Manual,200,,No,,0,0,0,Goods,No,No,0,1,Yes,Yes,Yes,,,Yes,Yes,Itemmaster,No,Yes,Default,44.26,0,0,0,0,0,0,Manual,1,1,0,0,0,Assembly,0,0,0,0,0,0,0,,2024-06-20 16:19:51,Show Multiple Batch Lov,Sachin,,,,,
11813,TA CHOCOLATE MILKSHAKE,TA CHOCOLATE MILKSHAKE,TCM,CAFE - BEVERAGES,MILKSHAKE,,,,,ITEM,,,,MFR,,,36.42,290,290,0,0,3,0,,YES,0,BURGUNDY HOSPITALITY PRIVATE LIMITED,REGULAR,0,NO,5005,GST 18%,,PURCHASE RATE,0,SELLING RATE,0,27AAFCB1863N1ZC,N0,0,YES,Not Applicable,Yes,No,No,No,Put Away,MRP,Yes,0,0,0,0,0,No,,No,0,1,,1,,Unit,Profile 1,Profile 1,NO,GST,0,1,Not Required,0,,,No,No,No,1,,No,No,0,Yes,0,No Scheme,,Manual,No,Yes,Not Required,Yes,Yes,0,0,0,Not Required,Manual,200,,No,,0,0,0,Goods,No,No,0,1,Yes,Yes,Yes,,,Yes,Yes,Itemmaster,No,Yes,Default,36.42,0,0,0,0,0,0,Manual,1,1,0,0,0,Assembly,0,0,0,0,0,0,0,,2024-06-20 16:52:46,Show Multiple Batch Lov,Sachin,,,,,
